Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
07/22/2021,29,VI,83880,900,24900,58080,0,80130,93831,102879,472910,81952,81875,79347,24458,1108,24769,56075,0,100,0,0,100,97,0,0,97,78288,91588,97319,137893,79279,43333,41.4,43274,48.4,41837,51.3,13082,73.8,36841,35.2,36819,41.2,35772,43.9,11667,65.8,1083,11247,24508,3,1080,11241,24495,3,1078,11232,23459,3,370,4653,6641,3,3,0,0,3
07/23/2021,29,VI,83880,900,24900,58080,0,80130,93831,102879,472910,82301,82223,79651,24507,1111,24825,56365,0,100,0,0,100,97,0,0,97,78622,91977,97692,138169,79627,43584,41.6,43525,48.7,42059,51.6,13115,73.9,36939,35.3,36916,41.3,35853,44,11684,65.9,1085,11268,24583,3,1082,11262,24569,3,1080,11252,23518,3,371,4658,6652,3,3,0,0,3
12/14/2020,51,VA2,8775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/15/2020,51,VA2,73125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2020,51,VA2,73125,0,0,0,0,0,0,0,0,62,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2020,51,VA2,73125,0,0,0,0,0,0,0,0,3775,0,0,0,0,2,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2020,51,VA2,73125,0,0,0,0,0,0,0,0,3775,0,0,0,0,2,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2020,51,VA2,73125,0,0,0,0,0,0,0,0,9593,0,0,0,0,3,9590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2020,52,VA2,73125,0,0,0,0,0,0,0,0,17132,0,0,0,0,3,17129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2020,52,VA2,98425,0,0,0,0,0,0,0,0,19614,0,0,0,0,3,19611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2020,52,VA2,261375,0,0,0,0,0,0,0,0,19614,0,0,0,0,3,19611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/2020,52,VA2,275775,0,0,0,0,0,0,0,0,35269,0,0,0,0,2088,33181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2020,52,VA2,275775,0,0,0,0,0,0,0,0,36291,0,0,0,0,2620,33671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2020,52,VA2,275775,0,0,0,0,0,0,0,0,56338,0,0,0,0,13828,42510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2020,52,VA2,275775,0,0,0,0,0,0,0,0,56720,0,0,0,0,14108,42612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2020,53,VA2,275775,0,0,0,0,0,0,0,0,56961,0,0,0,0,14309,42652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2020,53,VA2,275775,0,0,0,0,0,0,0,0,60171,0,0,0,0,16117,44054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/2020,53,VA2,387075,0,0,0,0,0,0,0,0,60455,0,0,0,0,16367,44088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2020,53,VA2,400100,0,0,0,0,0,0,0,0,73314,0,0,0,0,24296,49018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2020,53,VA2,465425,0,0,0,0,0,0,0,0,87672,0,0,0,0,32744,54928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2021,53,VA2,465425,0,0,0,0,0,0,0,0,102620,0,0,0,0,41585,61035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2021,53,VA2,465425,0,0,0,0,0,0,0,0,115717,0,0,0,0,49203,66514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/2021,1,VA2,465425,0,0,0,0,0,0,0,0,116370,0,0,0,0,49685,66685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/2021,1,VA2,465425,0,0,0,0,0,0,0,0,117971,0,0,0,0,50232,67739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2021,1,VA2,566225,0,0,0,0,0,0,0,0,118948,0,0,0,0,50852,68096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/2021,1,VA2,615950,0,0,0,0,0,0,0,0,143717,0,0,0,0,64909,78808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,1,VA2,615950,0,0,0,0,0,0,0,0,159463,0,0,0,0,72837,86626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,1,VA2,615950,0,0,0,0,0,0,0,0,179713,0,0,0,0,82795,96918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2021,1,VA2,615950,0,0,0,0,0,0,0,0,192789,0,0,0,0,91205,101584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/2021,2,VA2,615950,0,0,0,0,0,0,0,0,213756,0,0,0,0,100972,112784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/2021,2,VA2,723725,0,0,0,0,0,0,0,0,224856,0,0,0,0,105412,119444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2021,2,VA2,873725,0,0,0,0,0,0,0,0,237510,0,0,0,0,108589,128921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/13/2021,2,VA2,940025,0,0,0,0,0,0,0,0,254377,0,0,0,0,120248,134129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/14/2021,2,VA2,940425,0,0,0,0,0,0,0,0,284697,0,0,0,0,135906,148791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/15/2021,2,VA2,992925,0,0,0,0,0,0,0,0,317771,0,0,0,0,154389,163382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/16/2021,2,VA2,992925,0,0,0,0,0,0,0,0,353029,0,0,0,0,174214,178815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/17/2021,3,VA2,992925,0,0,0,0,0,0,0,0,387866,0,0,0,0,193346,194520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/2021,3,VA2,992925,0,0,0,0,0,0,0,0,409527,0,0,0,0,202605,206922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2021,3,VA2,1052675,0,0,0,0,0,0,0,0,416209,0,0,0,0,204733,211476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2021,3,VA2,1048050,0,0,0,0,0,0,0,0,432569,0,0,0,0,211142,221427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/21/2021,3,VA2,1100725,0,0,0,0,0,0,0,0,527258,0,0,0,0,266555,260703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/2021,3,VA2,1150825,0,0,0,0,0,0,0,0,579663,0,0,0,0,296250,283413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/2021,3,VA2,1151525,0,0,0,0,0,0,0,0,623590,0,0,0,0,319625,303965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/24/2021,4,VA2,1151525,0,0,0,0,0,0,0,0,664245,0,0,0,0,340755,323490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/25/2021,4,VA2,1151525,0,0,0,0,0,0,0,0,702779,0,0,0,0,355746,347033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/26/2021,4,VA2,1260325,0,0,0,0,0,0,0,0,703351,0,0,0,0,356011,347340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/27/2021,4,VA2,1312125,0,0,0,0,0,0,0,0,746109,0,0,0,0,378288,367821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/28/2021,4,VA2,1367700,0,0,0,0,0,0,0,0,792348,0,0,0,0,401723,390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/29/2021,4,VA2,1367700,0,0,0,0,0,0,0,0,841497,0,0,0,0,426786,414711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/30/2021,4,VA2,1367700,0,0,0,0,0,0,0,0,888305,0,0,0,0,450835,437470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/31/2021,5,VA2,1367700,0,0,0,0,0,0,0,0,932278,0,0,0,0,471300,460978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2021,5,VA2,1367700,0,0,0,0,0,0,0,0,963346,0,0,0,0,479013,484333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2021,5,VA2,1491725,0,0,0,0,0,0,0,0,973371,0,0,0,0,480152,493219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/03/2021,5,VA2,1543525,0,0,0,0,0,0,0,0,1013974,0,0,0,0,500182,513792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/04/2021,5,VA2,1598925,0,0,0,0,0,0,0,0,1026173,0,0,0,0,508902,517271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/2021,5,VA2,1600425,0,0,0,0,0,0,0,0,1078011,0,0,0,0,536916,541095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/06/2021,5,VA2,1733525,0,0,0,0,0,0,0,0,1130808,0,0,0,0,565212,565596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/2021,6,VA2,1733525,0,0,0,0,0,0,0,0,1220300,0,0,0,0,609863,610437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2021,6,VA2,1733525,0,0,0,0,0,0,0,0,1258957,0,0,0,0,628042,630915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/09/2021,6,VA2,1929100,0,0,0,0,0,0,0,0,1268553,0,0,0,0,630970,637583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/10/2021,6,VA2,1986425,0,0,0,0,0,0,0,0,1322833,0,0,0,0,663336,659497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/11/2021,6,VA2,2042525,0,0,0,0,0,0,0,0,1377358,0,0,0,0,697940,679418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2021,6,VA2,2042525,0,0,0,0,0,0,0,0,1439337,0,0,0,0,738268,701069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/13/2021,6,VA2,2042525,0,0,0,0,0,0,0,0,1502661,0,1463535,0,0,778789,723872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/14/2021,7,VA2,2042525,0,0,0,0,0,0,0,0,1600830,0,1561704,0,0,844061,756769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/15/2021,7,VA2,2042525,0,0,0,0,0,0,0,0,1675501,0,1636375,0,0,896579,778922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2021,7,VA2,2048375,0,0,0,0,0,0,0,0,1692702,0,1653576,0,0,908984,783718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/17/2021,7,VA2,2080550,0,0,0,0,0,0,0,0,1720294,0,1681168,0,0,926787,793507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/18/2021,7,VA2,2111750,0,0,0,0,0,0,0,0,1773677,0,1734551,0,0,956460,817217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/19/2021,7,VA2,2125400,0,0,0,0,0,0,0,0,1815046,0,1815038,0,0,978816,836230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268720,0,0,0,1268713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/20/2021,7,VA2,2185950,0,0,0,0,0,0,0,0,1862965,0,1862957,0,0,1003849,859116,0,0,0,0,0,0,0,0,0,0,0,0,0,1862965,1289839,0,0,0,1289832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/21/2021,8,VA2,2186925,0,0,0,0,0,0,0,0,1911289,0,1911280,0,0,1028592,882697,0,0,0,0,0,0,0,0,0,0,0,0,0,1911289,1310255,0,0,0,1310247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/22/2021,8,VA2,2186925,0,0,0,0,0,0,0,0,1957142,0,1957130,0,0,1050507,906635,0,0,0,0,0,0,0,0,0,0,0,0,0,1957142,1328177,0,0,0,1328168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/23/2021,8,VA2,2384285,0,0,0,0,0,0,0,0,2002806,0,2002790,0,0,1068359,934447,0,0,0,0,0,0,0,0,0,0,0,0,0,2002806,1345116,0,0,0,1345103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/24/2021,8,VA2,2459785,0,0,0,0,0,0,0,0,2035752,0,2035735,0,0,1083042,952710,0,0,0,0,0,0,0,0,0,0,0,0,0,2035752,1358289,0,0,0,1358276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/25/2021,8,VA2,2595905,0,0,0,0,0,0,0,0,2077586,0,2077569,0,0,1104081,973505,0,0,0,0,0,0,0,0,0,0,0,0,0,2077586,1377608,0,0,0,1377595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/26/2021,8,VA2,2595905,0,0,0,0,0,0,0,0,2118065,0,2118048,0,0,1124729,993336,0,0,0,0,0,0,0,0,0,0,0,0,0,2118065,1397648,0,0,0,1397635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/27/2021,8,VA2,2597405,0,0,0,0,0,0,0,0,2238548,0,2238531,0,0,1191748,1046800,0,0,0,0,0,0,0,0,0,0,0,0,0,2238548,1461294,0,0,0,1461281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/2021,9,VA2,2597405,0,0,0,0,0,0,0,0,2303674,0,2303655,0,0,1228373,1075301,0,0,0,0,0,0,0,0,0,0,0,0,0,2303674,1497145,0,0,0,1497131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2021,9,VA2,2597405,0,0,0,0,0,0,0,0,2356446,0,2356427,0,0,1257703,1098743,0,0,0,0,0,0,0,0,0,0,0,0,0,2356446,1532520,0,0,0,1532506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/02/2021,9,VA2,2770485,0,0,0,0,0,0,0,0,2372611,0,2372592,0,0,1264665,1107946,0,0,0,0,0,0,0,0,0,0,0,0,0,2372611,1540721,0,0,0,1540707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/2021,9,VA2,2779685,0,0,0,0,0,0,0,0,2420189,0,2420170,0,0,1288796,1131393,0,0,0,0,0,0,0,0,0,0,0,0,0,2420189,1565132,0,0,0,1565118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2021,9,VA2,3191805,0,0,0,0,0,0,0,0,2476015,0,2475996,0,0,1318302,1157713,0,0,0,0,0,0,0,0,0,0,0,0,0,2476015,1595222,0,0,0,1595208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/05/2021,9,VA2,3194405,70100,1782900,1341405,0,0,0,0,0,2535768,0,2535748,1777627,7,1351669,1184092,0,0,0,0,0,0,0,0,0,0,0,0,0,2535768,1628955,0,0,0,1628941,0,1145868,0,905421,0,0,0,905415,0,631441,0,7,426849,478565,0,0,0,0,0,7,426849,478559,0,7,295523,335911,0,0,0,0,0
