Date,normalized_one1,normalized_one2,normalized_one3,normalized_one4,normalized_two1,normalized_two2,normalized_two3,normalized_two4,LTC_normalized_vf_us_cases1,LTC_normalized_vf_us_cases2,LTC_normalized_vf_us_deaths1,LTC_normalized_vf_us_deaths2,normalized_one_dose_one1,normalized_one_dose_one2,normalized_one_dose_one3,normalized_one_dose_one4,normalized_one_dose_two1,normalized_one_dose_two2,normalized_one_dose_two3,normalized_one_dose_two4,LTC_normalized_vf_one_dose_us_cases1,LTC_normalized_vf_one_dose_us_cases2,LTC_normalized_vf_one_dose_us_deaths1,LTC_normalized_vf_one_dose_us_deaths2,one_minus_vf_LTC,one_minus_vf_US,vf_LTC,vf_US,one_minus_vf_one_dose_LTC,one_minus_vf_one_dose_US,vf_one_dose_LTC,vf_one_dose_US,New Cases,New Deaths,sum_residents_weekly_confirmed,sum_residents_weekly_covid_19
01/06/2021,713.700608381546,6216.41088465584,251334.499087795,3846.6808446016,3942383.58326756,34338595.1065509,262406752.943038,4016141.96898411,0.856367013178209,7.45905097944832,4.32486564127071e-05,0.000376700559468998,821.548538896894,7155.77823459203,257163.669306446,3935.89644174959,5429.23924130213,47289.2716058722,10638512.7625087,162822.706023724,0.985773390373709,7.45905097944832,4.97839991557334e-05,0.000376700559468998,0.999819,0.999043111516057,0.000181,0.000956888483942736,0.8685688,0.976397640760005,0.1314312,0.0236023592399949,251094,3843,713.571428571429,6215.28571428571
01/07/2021,713.749294895717,6216.83494955514,282188.226551791,4161.3472011649,2863448.75028663,24940953.9096538,159545092.993501,2352764.79922967,1.40857868157258,12.2688754152509,3.99810731891693e-05,0.000348239549798035,845.295319785119,7362.61531088913,289240.140469838,4265.33971213641,4579.1130473461,39884.5788490264,10791329.71028,159136.581406877,1.66818373846009,12.2688754152509,4.73496986805835e-05,0.000348239549798035,0.9997508,0.998234417651369,0.0002492,0.00176558234863089,0.8441682,0.973896636692357,0.1558318,0.0261033633076428,281690,4154,713.571428571429,6215.28571428571
01/08/2021,713.927535626199,6218.38744594375,315751.374127299,3652.29896548516,1430576.24011914,12460476.5723451,111658448.242041,1291554.26838355,2.01317447388782,17.5349713384259,4.55649103602436e-05,0.000396875386395019,868.298379238939,7562.9744916013,324112.091504003,3749.00745807699,4004.42787909145,34879.0077548812,11031158.5610067,127597.50962865,2.44847837570624,17.5349713384259,5.54173019552535e-05,0.000396875386395019,0.9995012,0.997180141718274,0.0004988,0.00281985828172607,0.8218044,0.971457123178976,0.1781956,0.0285428768210241,314861,3642,713.571428571429,6215.28571428571
01/09/2021,713.975681602352,6218.8068026974,246485.820587966,3509.20191134968,1260281.57642428,10977191.3003986,76969668.255854,1095811.94697161,2.92067124854602,25.4393681702686,4.74261390520546e-05,0.000413086893240789,878.920447089147,7655.49387217368,253197.278150264,3604.75247750143,3793.02232727093,33037.6421206359,8296613.80887188,118118.328130899,3.59541332529894,25.4393681702686,5.83826654232737e-05,0.000413086893240789,0.9994338,0.99680784644695,0.0005662,0.00319215355304995,0.8118726,0.970385628925229,0.1881274,0.0296143710747709,245699,3498,713.571428571429,6215.28571428571
01/10/2021,614.525583676371,6833.68459019134,219487.81658539,2270.70548055361,986099.642169006,10965684.9252225,64460733.561932,666876.837433207,3.0016744940705,33.3794023874237,6.30843841386664e-05,0.000701514786725538,763.037396464576,8485.17463954071,225534.91377571,2333.26556678125,3147.28779783563,34998.6602613003,7263664.59781594,75146.0526044603,3.72708631150477,33.3794023874237,7.83299271980986e-05,0.000701514786725538,0.9993772,0.99660656979974,0.0006228,0.00339343020026041,0.804866,0.969885311050049,0.195134,0.0301146889499513,218743,2263,614.142857142857,6829.42857142857
01/11/2021,615.927445322936,6849.27365692214,202543.094814778,2308.00600939359,211963.435198059,2357088.62132552,46516449.6229961,530061.246292837,4.16909572707269,46.3614306416462,6.22064372853733e-05,0.000691751788989197,788.737264847039,8770.96387142999,208373.414473461,2374.44329189505,2774.41507856841,30852.2184801213,6264017.34657699,71379.3264197254,5.33881252674606,46.3614306416462,7.96596020731294e-05,0.000691751788989197,0.9971026,0.99566465193207,0.0028974,0.00433534806792958,0.7786406,0.967805804351707,0.2213594,0.0321941956482929,201665,2298,614.142857142857,6829.42857142857
01/12/2021,617.588631151504,6867.74647611742,222731.062670366,4243.29108250827,110073.279768946,1224043.54794934,42175960.5071948,803502.102359482,4.61055472488461,51.2705697087308,3.39265091840865e-05,0.00037727162085472,818.608067709074,9103.13498136776,229554.976973011,4373.29474863843,2458.81583566622,27342.6726773342,6362343.852732,121210.201264581,6.11124801207498,51.2705697087308,4.49692768396933e-05,0.00037727162085472,0.9944206,0.994746746788086,0.0055794,0.00525325321191449,0.7502282,0.965176198406054,0.2497718,0.0348238015939458,221561,4221,614.142857142857,6829.42857142857
01/13/2021,619.557542239009,6889.64128036243,225897.002895156,4146.05289638421,70271.2775347679,781434.913660645,37158240.4946106,681992.362239192,5.24983165807354,58.3794957538645,3.48328907334658e-05,0.000387350819819508,851.106592993581,9464.52704923265,233354.245874526,4282.92113039086,2205.82711897941,24529.3722377134,5939020.0953241,109003.179114027,7.2118665848944,58.3794957538645,4.78510887772244e-05,0.000387350819819508,0.9912604,0.993957410334524,0.0087396,0.00604258966547585,0.7215816,0.962193763214107,0.2784184,0.037806236785893,224532,4121,614.142857142857,6829.42857142857
01/14/2021,619.931029176068,6893.79455240547,228053.240684319,3916.17859587127,65776.5891036391,731452.807324626,35242440.2075196,605190.654571793,5.5385524563012,61.5901462493453,3.68997643670689e-05,0.000410334993098883,884.888718914141,9840.1930905814,236314.951572701,4058.05044671309,2007.22582621225,22320.874121401,5504334.13775087,94521.5927215094,7.90572234174004,61.5901462493453,5.26706741270982e-05,0.000410334993098883,0.9906632,0.993570621141278,0.0093368,0.00642937885872198,0.694034,0.958834802842731,0.305966,0.0411651971572688,226587,3891,614.142857142857,6829.42857142857
01/15/2021,620.114184672745,6895.83128924523,248633.089512687,3641.6516896837,63777.8944838575,709226.802441333,36480496.7248116,534318.512466668,5.35216868819248,59.517510190214,3.96931868595408e-05,0.000441398578973531,913.96072779422,10163.4814033334,258427.181870798,3785.10272049677,1872.14475062631,20818.7373687931,5560475.8451524,81442.5638060993,7.88834074505058,59.517510190214,5.85021514541923e-05,0.000441398578973531,0.9903706,0.993230629454888,0.0096294,0.00676937054511215,0.6719576,0.955588333287107,0.3280424,0.0444116667128929,246950,3617,614.142857142857,6829.42857142857
01/16/2021,621.000440810641,6905.68668839114,215565.967951079,3536.65827090244,55614.7767905655,618450.806989946,30702383.0843366,503715.118409955,6.36852257549453,70.8196302033244,4.09299786465857e-05,0.000455152025861521,929.638296098209,10337.8200472833,224402.334429541,3681.63110166888,1809.63224433798,20123.5820127522,4645969.93571911,76223.5716319285,9.53368481996135,70.8196302033244,6.1272219966025e-05,0.000455152025861521,0.9889572,0.993027805059562,0.0110428,0.00697219494043796,0.6606256,0.953925013945045,0.3393744,0.0460749860549554,214063,3512,614.142857142857,6829.42857142857
01/17/2021,614.480314662513,7528.07078836364,186897.086583956,2060.60957014407,49862.8156472309,610875.23382363,26174037.6602457,288578.455008636,7.39190066379454,90.5590466118675,6.95112294238846e-05,0.000851590267747778,931.002728282789,11405.824198814,194688.829825127,2146.51642393362,1744.17869584857,21368.1388591191,3962868.25807965,43692.0896257569,11.1995120445279,90.5590466118675,0.000105316871339435,0.000851590267747778,0.9878266,0.992910073622999,0.0121734,0.00708992637700125,0.6519852,0.953172301496107,0.3480148,0.0468276985038927,185572,2046,607,7436.42857142857
01/18/2021,619.560473389112,7590.30841192521,151863.988380307,1982.3244086805,29941.005859953,366810.793137175,19492854.2674699,254445.844741611,10.00753545556,122.603496855537,7.28537115995174e-05,0.000892539410993853,969.446929728034,11876.8086436792,158398.417275539,2067.62019232189,1623.55985960888,19890.4232741681,3096492.65809653,40419.4110987848,15.6591243925981,122.603496855537,0.000113996631584802,0.000892539410993853,0.9797268,0.992269474858206,0.0202732,0.00773052514179387,0.6261302,0.951335263267625,0.3738698,0.048664736732375,150690,1967,607,7436.42857142857
